individual,litter_id,sex,year,field_bdate,grid,growth,survived_200d,owner,Std.BD,Std.growth,Std.lynx,Std.hare.fall,Std.mustelid,Std.Cleth,z.density,z.cones,z.temp
5614,1113,F,1993,1993-05-30,KL,2.611111111,1,not yet acquired territory,0.172627279,0.809505605,-0.996451824,-0.956266957,-0.840794304,0.246044834,-1.110458545,1.670440285,0.466524742
5616,1108,M,1993,1993-05-21,KL,2.428571429,1,acquired territory,-0.073202707,0.619593189,-0.996451824,-0.956266957,-0.840794304,0.246044834,-1.110458545,1.670440285,0.466524742
5622,1402,F,1994,1994-04-07,SU,0.730769231,0,acquired territory,0.135748249,-2.285538616,-0.706750998,-0.492131821,-0.150549851,0.22176552,0.862154476,-1.214920961,-0.559941442
5648,916,F,1992,1992-05-23,KL,1.72,1,acquired territory,-0.870788027,0.823187377,-0.548024159,-1.027672363,-0.69117009,1.156519109,-1.524070952,0.744661402,-0.179293566
5654,1199,F,1993,1993-06-06,SU,1.6,1,acquired territory,0.370227624,-0.665591813,-0.996451824,-0.956266957,-0.840794304,0.246044834,-0.474131764,1.013816571,0.466524742
5656,1380,M,1994,1994-03-13,SU,2.3,0,acquired territory,-1.462346221,0.53629601,-0.706750998,-0.492131821,-0.150549851,0.22176552,0.862154476,-1.214920961,-0.559941442
5676,1274,F,1994,1994-04-05,KL,1.444444444,0,acquired territory,0.287567488,-0.585803009,-0.706750998,-0.492131821,-0.150549851,0.22176552,0.003113322,-1.137417497,-0.559941442
5694,722,F,1990,1990-05-02,SU,2.272727273,1,acquired territory,-0.715767857,1.078193386,1.404900234,1.12069897,-0.985485852,-0.421636301,-0.346866408,-0.368086671,-0.923481549
5700,1183,M,1993,1993-05-03,SU,1.666666667,1,acquired territory,-0.416506077,-0.529220523,-0.996451824,-0.956266957,-0.840794304,0.246044834,-0.474131764,1.013816571,0.466524742
5702,1388,F,1994,1994-03-18,SU,2.25,0,acquired territory,-1.142727327,0.446384612,-0.706750998,-0.492131821,-0.150549851,0.22176552,0.862154476,-1.214920961,-0.559941442
5706,1408,F,1994,1994-04-14,SU,1.666666667,0,acquired territory,0.583214701,-0.602581691,-0.706750998,-0.492131821,-0.150549851,0.22176552,0.862154476,-1.214920961,-0.559941442
5718,1090,M,1993,1993-06-23,KL,1.823529412,1,acquired territory,0.828173909,-0.009886327,-0.996451824,-0.956266957,-0.840794304,0.246044834,-1.110458545,1.670440285,0.466524742
5722,1268,F,1994,1994-04-12,KL,2,0,acquired territory,0.807585361,-0.025759456,-0.706750998,-0.492131821,-0.150549851,0.22176552,0.003113322,-1.137417497,-0.559941442
5734,858,F,1991,1991-05-06,SU,1.833333333,1,acquired territory,0.587358957,-0.511781637,0.524112344,-0.307409141,-0.827311683,0.063949979,-0.346866408,-1.324467666,0.783018482
5752,1259,M,1994,1994-03-25,KL,1.9,0,acquired territory,-0.529603456,-0.126567296,-0.706750998,-0.492131821,-0.150549851,0.22176552,0.003113322,-1.137417497,-0.559941442
5754,1269,F,1994,1994-04-06,KL,2.111111111,0,acquired territory,0.361855755,0.086249254,-0.706750998,-0.492131821,-0.150549851,0.22176552,0.003113322,-1.137417497,-0.559941442
5756,1269,F,1994,1994-04-06,KL,2.333333333,0,acquired territory,0.361855755,0.310266675,-0.706750998,-0.492131821,-0.150549851,0.22176552,0.003113322,-1.137417497,-0.559941442
5764,1421,M,1994,1994-04-08,SU,1.666666667,0,acquired territory,0.199672028,-0.602581691,-0.706750998,-0.492131821,-0.150549851,0.22176552,0.862154476,-1.214920961,-0.559941442
5784,1388,F,1994,1994-03-18,SU,2,0,acquired territory,-1.142727327,-0.003172375,-0.706750998,-0.492131821,-0.150549851,0.22176552,0.862154476,-1.214920961,-0.559941442
5786,1265,M,1994,1994-04-07,KL,2.181818182,0,acquired territory,0.436144023,0.157527525,-0.706750998,-0.492131821,-0.150549851,0.22176552,0.003113322,-1.137417497,-0.559941442
5808,1393,M,1994,1994-04-12,SU,1.8,0,acquired territory,0.455367144,-0.362817964,-0.706750998,-0.492131821,-0.150549851,0.22176552,0.862154476,-1.214920961,-0.559941442
5810,1206,F,1993,1993-04-03,SU,2,1,acquired territory,-1.110682871,0.152635925,-0.996451824,-0.956266957,-0.840794304,0.246044834,-0.474131764,1.013816571,0.466524742
5812,1200,M,1993,1993-04-09,SU,2.1,1,acquired territory,-0.971847512,0.35719286,-0.996451824,-0.956266957,-0.840794304,0.246044834,-0.474131764,1.013816571,0.466524742
5814,1190,F,1993,1993-07-19,SU,1.684210526,1,not yet acquired territory,1.365214363,-0.493333342,-0.996451824,-0.956266957,-0.840794304,0.246044834,-0.474131764,1.013816571,0.466524742
5818,1394,F,1994,1994-03-16,SU,2.666666667,0,acquired territory,-1.270574885,1.195646257,-0.706750998,-0.492131821,-0.150549851,0.22176552,0.862154476,-1.214920961,-0.559941442
5822,1403,F,1994,1994-03-21,SU,2.285714286,0,acquired territory,-0.950955991,0.510607039,-0.706750998,-0.492131821,-0.150549851,0.22176552,0.862154476,-1.214920961,-0.559941442
5824,1403,M,1994,1994-03-21,SU,2.142857143,0,acquired territory,-0.950955991,0.253717332,-0.706750998,-0.492131821,-0.150549851,0.22176552,0.862154476,-1.214920961,-0.559941442
5826,722,F,1990,1990-05-02,SU,2.272727273,1,acquired territory,-0.715767857,1.078193386,1.404900234,1.12069897,-0.985485852,-0.421636301,-0.346866408,-0.368086671,-0.923481549
5828,923,M,1992,1992-06-10,KL,1.875,1,acquired territory,0.001589029,1.198514075,-0.548024159,-1.027672363,-0.69117009,1.156519109,-1.524070952,0.744661402,-0.179293566
5830,835,F,1991,1991-05-09,SU,1.916666667,1,acquired territory,0.914679739,-0.231538447,0.524112344,-0.307409141,-0.827311683,0.063949979,-0.346866408,-1.324467666,0.783018482
5832,1002,F,1992,1992-05-07,SU,1.958333333,1,acquired territory,-1.045479563,0.956717858,-0.548024159,-1.027672363,-0.69117009,1.156519109,0.130378678,0.241050095,-0.179293566
5836,1419,F,1994,1994-03-31,SU,2.8125,1,acquired territory,-0.311718202,1.457887833,-0.706750998,-0.492131821,-0.150549851,0.22176552,0.862154476,-1.214920961,-0.559941442
5842,1218,F,1993,1993-05-20,SU,1.958333333,1,acquired territory,-0.023139226,0.067403869,-0.996451824,-0.956266957,-0.840794304,0.246044834,-0.474131764,1.013816571,0.466524742
5844,1213,M,1993,1993-07-17,SU,2.038461538,1,not yet acquired territory,1.31893591,0.231311669,-0.996451824,-0.956266957,-0.840794304,0.246044834,-0.474131764,1.013816571,0.466524742
5848,1219,M,1993,1993-05-18,SU,2.041666667,1,acquired territory,-0.069417679,0.237867981,-0.996451824,-0.956266957,-0.840794304,0.246044834,-0.474131764,1.013816571,0.466524742
5852,1180,F,1993,1993-04-12,SU,2.142857143,1,acquired territory,-0.902429833,0.444860117,-0.996451824,-0.956266957,-0.840794304,0.246044834,-0.474131764,1.013816571,0.466524742
5854,1214,F,1993,1993-04-30,SU,1.666666667,1,acquired territory,-0.485923756,-0.529220523,-0.996451824,-0.956266957,-0.840794304,0.246044834,-0.474131764,1.013816571,0.466524742
5858,1095,M,1993,1993-04-12,KL,2.5,1,acquired territory,-1.13846598,0.693906743,-0.996451824,-0.956266957,-0.840794304,0.246044834,-1.110458545,1.670440285,0.466524742
5882,1094,M,1993,1993-04-21,KL,2.1875,1,acquired territory,-0.892635994,0.368784944,-0.996451824,-0.956266957,-0.840794304,0.246044834,-1.110458545,1.670440285,0.466524742
5890,893,M,1992,1992-05-09,KL,1.380952381,1,acquired territory,-1.549303515,0.002196257,-0.548024159,-1.027672363,-0.69117009,1.156519109,-1.524070952,0.744661402,-0.179293566
5910,1078,M,1993,1993-04-18,KL,3.583333333,1,acquired territory,-0.974579323,1.820995645,-0.996451824,-0.956266957,-0.840794304,0.246044834,-1.110458545,1.670440285,0.466524742
5914,1003,F,1992,1992-05-09,SU,2.176470588,1,acquired territory,-0.964213917,1.196001578,-0.548024159,-1.027672363,-0.69117009,1.156519109,0.130378678,0.241050095,-0.179293566
5942,855,F,1991,1991-04-28,SU,2.181818182,1,acquired territory,-0.285496459,0.660144428,0.524112344,-0.307409141,-0.827311683,0.063949979,-0.346866408,-1.324467666,0.783018482
6008,1184,F,1993,1993-04-10,SU,2,1,acquired territory,-0.948708286,0.152635925,-0.996451824,-0.956266957,-0.840794304,0.246044834,-0.474131764,1.013816571,0.466524742
6044,833,M,1991,1991-04-28,SU,1.523809524,1,acquired territory,-0.285496459,-1.552684911,0.524112344,-0.307409141,-0.827311683,0.063949979,-0.346866408,-1.324467666,0.783018482
6082,1086,F,1993,1993-07-10,KL,1.947368421,1,acquired territory,1.292519438,0.11895451,-0.996451824,-0.956266957,-0.840794304,0.246044834,-1.110458545,1.670440285,0.466524742
6120,1114,F,1993,1993-05-01,KL,1.923076923,1,acquired territory,-0.619491565,0.093681884,-0.996451824,-0.956266957,-0.840794304,0.246044834,-1.110458545,1.670440285,0.466524742
6160,1214,M,1993,1993-04-30,SU,1.888888889,1,not yet acquired territory,-0.485923756,-0.074649558,-0.996451824,-0.956266957,-0.840794304,0.246044834,-0.474131764,1.013816571,0.466524742
6164,1456,M,1995,1995-05-07,KL,1.470588235,0,acquired territory,-1.005963273,-0.209867982,-0.498848052,0.327478052,-0.769435064,-1.113596751,-0.569580781,0.823084554,-1.885793596
6180,1392,F,1994,1994-03-26,SU,2.9,1,acquired territory,-0.631337096,1.615232778,-0.706750998,-0.492131821,-0.150549851,0.22176552,0.862154476,-1.214920961,-0.559941442
6196,1010,F,1992,1992-04-28,SU,1.342857143,1,acquired territory,-1.411174967,0.281576729,-0.548024159,-1.027672363,-0.69117009,1.156519109,0.130378678,0.241050095,-0.179293566
6204,1563,F,1995,1995-06-27,SU,1,0,acquired territory,0.971031307,-0.659211107,-0.498848052,0.327478052,-0.769435064,-1.113596751,-0.092335695,0.337889755,-1.885793596
6210,1078,F,1993,1993-04-18,KL,3.75,1,acquired territory,-0.974579323,1.994393938,-0.996451824,-0.956266957,-0.840794304,0.246044834,-1.110458545,1.670440285,0.466524742
6214,1450,M,1995,1995-05-22,KL,1.818181818,0,acquired territory,-0.376323706,0.154209335,-0.498848052,0.327478052,-0.769435064,-1.113596751,-0.569580781,0.823084554,-1.885793596
6216,1566,F,1995,1995-06-29,SU,1.15,0,not yet acquired territory,1.087721764,-0.48408051,-0.498848052,0.327478052,-0.769435064,-1.113596751,-0.092335695,0.337889755,-1.885793596
6220,1035,F,1992,1992-06-19,SU,1.193548387,1,not yet acquired territory,0.701731814,0.117793819,-0.548024159,-1.027672363,-0.69117009,1.156519109,0.130378678,0.241050095,-0.179293566
6230,1274,F,1994,1994-04-05,KL,1.777777778,1,acquired territory,0.287567488,-0.249776878,-0.706750998,-0.492131821,-0.150549851,0.22176552,0.003113322,-1.137417497,-0.559941442
6262,1206,M,1993,1993-04-03,SU,2.117647059,1,acquired territory,-1.110682871,0.393291142,-0.996451824,-0.956266957,-0.840794304,0.246044834,-0.474131764,1.013816571,0.466524742
6272,1459,M,1995,1995-07-01,KL,2.535714286,0,acquired territory,1.302715138,0.90576894,-0.498848052,0.327478052,-0.769435064,-1.113596751,-0.569580781,0.823084554,-1.885793596
6296,1195,F,1993,1993-07-05,SU,1.846153846,1,acquired territory,1.041265192,-0.162067051,-0.996451824,-0.956266957,-0.840794304,0.246044834,-0.474131764,1.013816571,0.466524742
6298,1577,M,1995,1995-06-03,SU,2.45,0,not yet acquired territory,-0.429254183,1.033718,-0.498848052,0.327478052,-0.769435064,-1.113596751,-0.092335695,0.337889755,-1.885793596
6302,1184,M,1993,1993-04-10,SU,2,1,acquired territory,-0.948708286,0.152635925,-0.996451824,-0.956266957,-0.840794304,0.246044834,-0.474131764,1.013816571,0.466524742
6346,1577,M,1995,1995-06-03,SU,2.25,0,not yet acquired territory,-0.429254183,0.800210537,-0.498848052,0.327478052,-0.769435064,-1.113596751,-0.092335695,0.337889755,-1.885793596
6390,862,F,1991,1991-05-01,SU,1.75,1,acquired territory,0.041824322,-0.792024826,0.524112344,-0.307409141,-0.827311683,0.063949979,-0.346866408,-1.324467666,0.783018482
6398,1492,M,1995,1995-05-10,KL,1.9,0,acquired territory,-0.88003536,0.239907535,-0.498848052,0.327478052,-0.769435064,-1.113596751,-0.569580781,0.823084554,-1.885793596
6402,1465,F,1995,1995-05-13,KL,1.272727273,0,acquired territory,-0.754107446,-0.417111993,-0.498848052,0.327478052,-0.769435064,-1.113596751,-0.569580781,0.823084554,-1.885793596
6404,1488,F,1995,1995-07-02,KL,2.285714286,0,acquired territory,1.344691109,0.643913331,-0.498848052,0.327478052,-0.769435064,-1.113596751,-0.569580781,0.823084554,-1.885793596
6424,1456,F,1995,1995-05-07,KL,2.176470588,0,acquired territory,-1.005963273,0.529489031,-0.498848052,0.327478052,-0.769435064,-1.113596751,-0.569580781,0.823084554,-1.885793596
6426,1485,F,1995,1995-05-16,KL,1.681818182,0,acquired territory,-0.628179533,0.011379003,-0.498848052,0.327478052,-0.769435064,-1.113596751,-0.569580781,0.823084554,-1.885793596
6432,1467,F,1995,1995-07-06,KL,2.733333333,0,not yet acquired territory,1.512594994,1.112759564,-0.498848052,0.327478052,-0.769435064,-1.113596751,-0.569580781,0.823084554,-1.885793596
6450,1197,F,1993,1993-07-04,SU,1.428571429,1,not yet acquired territory,1.018125965,-1.016260843,-0.996451824,-0.956266957,-0.840794304,0.246044834,-0.474131764,1.013816571,0.466524742
6456,1563,M,1995,1995-06-27,SU,1.071428571,1,acquired territory,0.971031307,-0.575815585,-0.498848052,0.327478052,-0.769435064,-1.113596751,-0.092335695,0.337889755,-1.885793596
6458,1079,F,1993,1993-07-04,KL,1.5625,1,not yet acquired territory,1.12863278,-0.281458653,-0.996451824,-0.956266957,-0.840794304,0.246044834,-1.110458545,1.670440285,0.466524742
6460,1584,F,1995,1995-06-08,SU,1.875,1,acquired territory,-0.137528039,0.362384044,-0.498848052,0.327478052,-0.769435064,-1.113596751,-0.092335695,0.337889755,-1.885793596
6462,1575,M,1995,1995-06-04,SU,1.266666667,1,acquired territory,-0.370908954,-0.347867823,-0.498848052,0.327478052,-0.769435064,-1.113596751,-0.092335695,0.337889755,-1.885793596
6464,1582,M,1995,1995-06-16,SU,1.05,1,acquired territory,0.329233791,-0.600834242,-0.498848052,0.327478052,-0.769435064,-1.113596751,-0.092335695,0.337889755,-1.885793596
6540,1216,M,1993,1993-05-05,SU,1.6,1,acquired territory,-0.370227624,-0.665591813,-0.996451824,-0.956266957,-0.840794304,0.246044834,-0.474131764,1.013816571,0.466524742
6574,1655,M,1996,1996-03-28,KL,2.03125,0,not yet acquired territory,-0.758535996,0.249055803,0.107819561,1.451337044,-0.714846889,-0.828314811,-0.315050069,0.616570193,-1.32979108
6590,1582,M,1995,1995-06-16,SU,1.5,1,acquired territory,0.329233791,-0.07544245,-0.498848052,0.327478052,-0.769435064,-1.113596751,-0.092335695,0.337889755,-1.885793596
6592,1570,F,1995,1995-06-06,SU,2.709677419,1,acquired territory,-0.254218497,1.336901077,-0.498848052,0.327478052,-0.769435064,-1.113596751,-0.092335695,0.337889755,-1.885793596
6688,1216,M,1993,1993-05-05,SU,1.6,1,acquired territory,-0.370227624,-0.665591813,-0.996451824,-0.956266957,-0.840794304,0.246044834,-0.474131764,1.013816571,0.466524742
6766,1215,M,1993,1993-07-12,SU,2.3125,1,acquired territory,1.203239777,0.791876346,-0.996451824,-0.956266957,-0.840794304,0.246044834,-0.474131764,1.013816571,0.466524742
6786,1674,F,1996,1996-03-28,KL,2.103448276,0,acquired territory,-0.758535996,0.298789397,0.107819561,1.451337044,-0.714846889,-0.828314811,-0.315050069,0.616570193,-1.32979108
6808,1206,M,1993,1993-04-03,SU,1.411764706,1,acquired territory,-1.110682871,-1.05064016,-0.996451824,-0.956266957,-0.840794304,0.246044834,-0.474131764,1.013816571,0.466524742
6840,1223,M,1993,1993-07-23,SU,1.888888889,1,not yet acquired territory,1.457771268,-0.074649558,-0.996451824,-0.956266957,-0.840794304,0.246044834,-0.474131764,1.013816571,0.466524742
6922,1566,F,1995,1995-06-29,SU,1.5,1,acquired territory,1.087721764,-0.07544245,-0.498848052,0.327478052,-0.769435064,-1.113596751,-0.092335695,0.337889755,-1.885793596
6942,1572,F,1995,1995-06-20,SU,3.2,1,acquired territory,0.562614706,1.909370986,-0.498848052,0.327478052,-0.769435064,-1.113596751,-0.092335695,0.337889755,-1.885793596
6982,1467,F,1995,1995-07-06,KL,2.933333333,1,not yet acquired territory,1.512594994,1.322244051,-0.498848052,0.327478052,-0.769435064,-1.113596751,-0.569580781,0.823084554,-1.885793596
7024,1455,M,1995,1995-07-06,KL,1.473684211,1,not yet acquired territory,1.512594994,-0.206625188,-0.498848052,0.327478052,-0.769435064,-1.113596751,-0.569580781,0.823084554,-1.885793596
7080,1259,F,1994,1994-03-25,KL,1.7,1,acquired territory,-0.529603456,-0.328182975,-0.706750998,-0.492131821,-0.150549851,0.22176552,0.003113322,-1.137417497,-0.559941442
7108,1098,F,1993,1993-06-12,KL,2.7,1,acquired territory,0.527715037,0.901984694,-0.996451824,-0.956266957,-0.840794304,0.246044834,-1.110458545,1.670440285,0.466524742
7142,1575,M,1995,1995-06-04,SU,1.4,1,acquired territory,-0.370908954,-0.192196181,-0.498848052,0.327478052,-0.769435064,-1.113596751,-0.092335695,0.337889755,-1.885793596
7196,846,F,1991,1991-04-24,SU,2,1,acquired territory,-0.721924168,0.048704742,0.524112344,-0.307409141,-0.827311683,0.063949979,-0.346866408,-1.324467666,0.783018482
7208,1756,M,1996,1996-05-18,SU,1.863636364,0,acquired territory,1.988770631,0.125650795,0.107819561,1.451337044,-0.714846889,-0.828314811,0.353093051,0.297687696,-1.32979108
7212,841,F,1991,1991-04-29,SU,2.05,1,acquired territory,-0.176389532,0.216850656,0.524112344,-0.307409141,-0.827311683,0.063949979,-0.346866408,-1.324467666,0.783018482
7298,1576,F,1995,1995-07-10,SU,2.285714286,1,not yet acquired territory,1.72951928,0.841908298,-0.498848052,0.327478052,-0.769435064,-1.113596751,-0.092335695,0.337889755,-1.885793596
7300,1101,F,1993,1993-04-24,KL,2,1,acquired territory,-0.810692665,0.173711865,-0.996451824,-0.956266957,-0.840794304,0.246044834,-1.110458545,1.670440285,0.466524742
7306,1088,F,1993,1993-05-21,KL,1.551724138,1,acquired territory,-0.073202707,-0.292669749,-0.996451824,-0.956266957,-0.840794304,0.246044834,-1.110458545,1.670440285,0.466524742
7308,1776,F,1996,1996-04-01,SU,1.911764706,0,acquired territory,-0.557950217,0.185074206,0.107819561,1.451337044,-0.714846889,-0.828314811,0.353093051,0.297687696,-1.32979108
7320,1462,F,1995,1995-05-06,KL,1.8125,1,acquired territory,-1.047939244,0.148258071,-0.498848052,0.327478052,-0.769435064,-1.113596751,-0.569580781,0.823084554,-1.885793596
7332,1479,M,1995,1995-06-29,KL,2.235294118,1,acquired territory,1.218763196,0.591102116,-0.498848052,0.327478052,-0.769435064,-1.113596751,-0.569580781,0.823084554,-1.885793596
7346,1760,F,1996,1996-04-27,SU,2.071428571,0,acquired territory,0.850874081,0.382209013,0.107819561,1.451337044,-0.714846889,-0.828314811,0.353093051,0.297687696,-1.32979108
7364,1576,F,1995,1995-07-10,SU,3,1,acquired territory,1.72951928,1.675863523,-0.498848052,0.327478052,-0.769435064,-1.113596751,-0.092335695,0.337889755,-1.885793596
7366,1180,F,1993,1993-04-12,SU,2.357142857,1,acquired territory,-0.902429833,0.883196406,-0.996451824,-0.956266957,-0.840794304,0.246044834,-0.474131764,1.013816571,0.466524742
7372,1655,F,1996,1996-03-28,KL,-0.3125,1,acquired territory,-0.758535996,-1.365430263,0.107819561,1.451337044,-0.714846889,-0.828314811,-0.315050069,0.616570193,-1.32979108
7394,1073,F,1993,1993-07-01,KL,1.882352941,1,not yet acquired territory,1.046689452,0.051313071,-0.996451824,-0.956266957,-0.840794304,0.246044834,-1.110458545,1.670440285,0.466524742
7442,1574,F,1995,1995-06-08,SU,1.653846154,1,acquired territory,-0.137528039,0.104178676,-0.498848052,0.327478052,-0.769435064,-1.113596751,-0.092335695,0.337889755,-1.885793596
7458,1636,F,1996,1996-03-31,KL,1.928571429,1,acquired territory,-0.552908768,0.178325938,0.107819561,1.451337044,-0.714846889,-0.828314811,-0.315050069,0.616570193,-1.32979108
7534,1830,M,1997,1997-04-28,KL,1.363636364,0,not yet acquired territory,0.639160679,-0.919096137,1.40392645,1.648478055,-0.929911144,-0.06351642,-0.28323373,0.348877419,0.167138771
7544,1180,F,1993,1993-04-12,SU,2.357142857,1,acquired territory,-0.902429833,0.883196406,-0.996451824,-0.956266957,-0.840794304,0.246044834,-0.474131764,1.013816571,0.466524742
7546,1199,F,1993,1993-06-06,SU,2.1,1,acquired territory,0.370227624,0.35719286,-0.996451824,-0.956266957,-0.840794304,0.246044834,-0.474131764,1.013816571,0.466524742
7562,1780,M,1996,1996-03-23,SU,1.6,0,acquired territory,-1.045620167,-0.199857443,0.107819561,1.451337044,-0.714846889,-0.828314811,0.353093051,0.297687696,-1.32979108
7570,1082,M,1993,1993-07-12,KL,2.210526316,1,not yet acquired territory,1.347148324,0.392741288,-0.996451824,-0.956266957,-0.840794304,0.246044834,-1.110458545,1.670440285,0.466524742
7652,1180,M,1993,1993-04-12,SU,2.214285714,1,acquired territory,-0.902429833,0.590972213,-0.996451824,-0.956266957,-0.840794304,0.246044834,-0.474131764,1.013816571,0.466524742
7686,1092,F,1993,1993-06-08,KL,1.833333333,1,not yet acquired territory,0.418457265,0.000313573,-0.996451824,-0.956266957,-0.840794304,0.246044834,-1.110458545,1.670440285,0.466524742
7722,1214,F,1993,1993-04-30,SU,1.722222222,1,acquired territory,-0.485923756,-0.415577782,-0.996451824,-0.956266957,-0.840794304,0.246044834,-0.474131764,1.013816571,0.466524742
7738,1571,F,1995,1995-06-08,SU,1.3,1,acquired territory,-0.137528039,-0.308949913,-0.498848052,0.327478052,-0.769435064,-1.113596751,-0.092335695,0.337889755,-1.885793596
